"State","State Code","Place of Death","Place of Death Code","Year","Year Code","Deaths","Population","Crude Rate"
"Illinois","17","Decedent's home","4","1999","1999",362,"Not Applicable","Not Applicable"
"Illinois","17","Decedent's home","4","2000","2000",358,"Not Applicable","Not Applicable"
"Illinois","17","Decedent's home","4","2001","2001",380,"Not Applicable","Not Applicable"
"Illinois","17","Decedent's home","4","2002","2002",352,"Not Applicable","Not Applicable"
"Illinois","17","Decedent's home","4","2003","2003",267,"Not Applicable","Not Applicable"
"Illinois","17","Decedent's home","4","2004","2004",271,"Not Applicable","Not Applicable"
"Illinois","17","Decedent's home","4","2005","2005",312,"Not Applicable","Not Applicable"
"Illinois","17","Decedent's home","4","2006","2006",293,"Not Applicable","Not Applicable"
"Illinois","17","Decedent's home","4","2007","2007",322,"Not Applicable","Not Applicable"
"Illinois","17","Decedent's home","4","2008","2008",333,"Not Applicable","Not Applicable"
"Illinois","17","Decedent's home","4","2009","2009",317,"Not Applicable","Not Applicable"
"Illinois","17","Decedent's home","4","2010","2010",329,"Not Applicable","Not Applicable"
"Illinois","17","Decedent's home","4","2011","2011",358,"Not Applicable","Not Applicable"
"Illinois","17","Decedent's home","4","2012","2012",384,"Not Applicable","Not Applicable"
"Illinois","17","Decedent's home","4","2013","2013",377,"Not Applicable","Not Applicable"
"Illinois","17","Decedent's home","4","2014","2014",395,"Not Applicable","Not Applicable"
"Illinois","17","Decedent's home","4","2015","2015",389,"Not Applicable","Not Applicable"
"Illinois","17","Decedent's home","4","2016","2016",388,"Not Applicable","Not Applicable"
"Illinois","17","Other","7","1999","1999",321,"Not Applicable","Not Applicable"
"Illinois","17","Other","7","2000","2000",281,"Not Applicable","Not Applicable"
"Illinois","17","Other","7","2001","2001",319,"Not Applicable","Not Applicable"
"Illinois","17","Other","7","2002","2002",297,"Not Applicable","Not Applicable"
"Illinois","17","Other","7","2003","2003",318,"Not Applicable","Not Applicable"
"Illinois","17","Other","7","2004","2004",215,"Not Applicable","Not Applicable"
"Illinois","17","Other","7","2005","2005",221,"Not Applicable","Not Applicable"
"Illinois","17","Other","7","2006","2006",240,"Not Applicable","Not Applicable"
"Illinois","17","Other","7","2007","2007",253,"Not Applicable","Not Applicable"
"Illinois","17","Other","7","2008","2008",308,"Not Applicable","Not Applicable"
"Illinois","17","Other","7","2009","2009",290,"Not Applicable","Not Applicable"
"Illinois","17","Other","7","2010","2010",253,"Not Applicable","Not Applicable"
"Illinois","17","Other","7","2011","2011",294,"Not Applicable","Not Applicable"
"Illinois","17","Other","7","2012","2012",355,"Not Applicable","Not Applicable"
"Illinois","17","Other","7","2013","2013",344,"Not Applicable","Not Applicable"
"Illinois","17","Other","7","2014","2014",385,"Not Applicable","Not Applicable"
"Illinois","17","Other","7","2015","2015",327,"Not Applicable","Not Applicable"
"Illinois","17","Other","7","2016","2016",418,"Not Applicable","Not Applicable"
"Illinois","17","Place of death unknown","9","2003","2003",35,"Not Applicable","Not Applicable"
"Illinois","17","Place of death unknown","9","2005","2005",17,"Not Applicable","Not Applicable"
"Illinois","17","Place of death unknown","9","2006","2006",17,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Inpatient","1","1999","1999",73,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Inpatient","1","2000","2000",59,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Inpatient","1","2001","2001",74,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Inpatient","1","2002","2002",65,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Inpatient","1","2003","2003",66,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Inpatient","1","2004","2004",60,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Inpatient","1","2005","2005",73,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Inpatient","1","2006","2006",64,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Inpatient","1","2007","2007",57,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Inpatient","1","2008","2008",65,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Inpatient","1","2009","2009",74,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Inpatient","1","2010","2010",61,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Inpatient","1","2011","2011",65,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Inpatient","1","2012","2012",80,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Inpatient","1","2013","2013",74,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Inpatient","1","2014","2014",74,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Inpatient","1","2015","2015",79,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Inpatient","1","2016","2016",96,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Outpatient or ER","2","1999","1999",126,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Outpatient or ER","2","2000","2000",94,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Outpatient or ER","2","2001","2001",103,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Outpatient or ER","2","2002","2002",95,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Outpatient or ER","2","2003","2003",107,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Outpatient or ER","2","2004","2004",106,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Outpatient or ER","2","2005","2005",111,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Outpatient or ER","2","2006","2006",124,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Outpatient or ER","2","2007","2007",99,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Outpatient or ER","2","2008","2008",104,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Outpatient or ER","2","2009","2009",90,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Outpatient or ER","2","2010","2010",89,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Outpatient or ER","2","2011","2011",63,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Outpatient or ER","2","2012","2012",98,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Outpatient or ER","2","2013","2013",110,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Outpatient or ER","2","2014","2014",78,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Outpatient or ER","2","2015","2015",96,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Outpatient or ER","2","2016","2016",114,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Dead on Arrival","3","1999","1999",19,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Dead on Arrival","3","2001","2001",13,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Dead on Arrival","3","2002","2002",16,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Dead on Arrival","3","2003","2003",14,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Dead on Arrival","3","2004","2004",14,"Not Applicable","Not Applicable"
"Indiana","18","Medical Facility - Dead on Arrival","3","2008","2008",12,"Not Applicable","Not Applicable"
"Indiana","18","Decedent's home","4","1999","1999",293,"Not Applicable","Not Applicable"
"Indiana","18","Decedent's home","4","2000","2000",306,"Not Applicable","Not Applicable"
"Indiana","18","Decedent's home","4","2001","2001",334,"Not Applicable","Not Applicable"
"Indiana","18","Decedent's home","4","2002","2002",343,"Not Applicable","Not Applicable"
"Indiana","18","Decedent's home","4","2003","2003",317,"Not Applicable","Not Applicable"
"Indiana","18","Decedent's home","4","2004","2004",306,"Not Applicable","Not Applicable"
"Indiana","18","Decedent's home","4","2005","2005",320,"Not Applicable","Not Applicable"
"Indiana","18","Decedent's home","4","2006","2006",322,"Not Applicable","Not Applicable"
"Indiana","18","Decedent's home","4","2007","2007",314,"Not Applicable","Not Applicable"
"Indiana","18","Decedent's home","4","2008","2008",345,"Not Applicable","Not Applicable"
"Indiana","18","Decedent's home","4","2009","2009",351,"Not Applicable","Not Applicable"
"Indiana","18","Decedent's home","4","2010","2010",344,"Not Applicable","Not Applicable"
"Indiana","18","Decedent's home","4","2011","2011",324,"Not Applicable","Not Applicable"
"Indiana","18","Decedent's home","4","2012","2012",387,"Not Applicable","Not Applicable"
"Indiana","18","Decedent's home","4","2013","2013",399,"Not Applicable","Not Applicable"
"Indiana","18","Decedent's home","4","2014","2014",407,"Not Applicable","Not Applicable"
"Indiana","18","Decedent's home","4","2015","2015",403,"Not Applicable","Not Applicable"
"Indiana","18","Decedent's home","4","2016","2016",463,"Not Applicable","Not Applicable"
"Indiana","18","Other","7","1999","1999",148,"Not Applicable","Not Applicable"
"Indiana","18","Other","7","2000","2000",177,"Not Applicable","Not Applicable"
"Indiana","18","Other","7","2001","2001",188,"Not Applicable","Not Applicable"
"Indiana","18","Other","7","2002","2002",187,"Not Applicable","Not Applicable"
"Indiana","18","Other","7","2003","2003",171,"Not Applicable","Not Applicable"
"Indiana","18","Other","7","2004","2004",133,"Not Applicable","Not Applicable"
"Indiana","18","Other","7","2005","2005",168,"Not Applicable","Not Applicable"
"Indiana","18","Other","7","2006","2006",203,"Not Applicable","Not Applicable"
"Indiana","18","Other","7","2007","2007",180,"Not Applicable","Not Applicable"
"Indiana","18","Other","7","2008","2008",179,"Not Applicable","Not Applicable"
"Indiana","18","Other","7","2009","2009",198,"Not Applicable","Not Applicable"
"Indiana","18","Other","7","2010","2010",195,"Not Applicable","Not Applicable"
"Indiana","18","Other","7","2011","2011",164,"Not Applicable","Not Applicable"
"Indiana","18","Other","7","2012","2012",202,"Not Applicable","Not Applicable"
"Indiana","18","Other","7","2013","2013",240,"Not Applicable","Not Applicable"
"Indiana","18","Other","7","2014","2014",236,"Not Applicable","Not Applicable"
"Indiana","18","Other","7","2015","2015",239,"Not Applicable","Not Applicable"
"Indiana","18","Other","7","2016","2016",295,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Inpatient","1","1999","1999",16,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Inpatient","1","2001","2001",13,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Inpatient","1","2002","2002",10,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Inpatient","1","2003","2003",11,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Inpatient","1","2004","2004",11,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Inpatient","1","2005","2005",13,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Inpatient","1","2006","2006",13,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Inpatient","1","2007","2007",14,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Inpatient","1","2008","2008",21,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Inpatient","1","2009","2009",13,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Inpatient","1","2010","2010",10,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Inpatient","1","2011","2011",15,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Inpatient","1","2012","2012",14,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Inpatient","1","2013","2013",11,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Inpatient","1","2014","2014",10,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Inpatient","1","2015","2015",19,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Inpatient","1","2016","2016",28,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Outpatient or ER","2","1999","1999",18,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Outpatient or ER","2","2001","2001",19,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Outpatient or ER","2","2002","2002",23,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Outpatient or ER","2","2003","2003",11,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Outpatient or ER","2","2004","2004",14,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Outpatient or ER","2","2005","2005",21,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Outpatient or ER","2","2006","2006",18,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Outpatient or ER","2","2007","2007",11,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Outpatient or ER","2","2008","2008",20,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Outpatient or ER","2","2009","2009",17,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Outpatient or ER","2","2010","2010",18,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Outpatient or ER","2","2011","2011",15,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Outpatient or ER","2","2012","2012",25,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Outpatient or ER","2","2013","2013",26,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Outpatient or ER","2","2014","2014",22,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Outpatient or ER","2","2015","2015",20,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Outpatient or ER","2","2016","2016",33,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Dead on Arrival","3","2000","2000",10,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Dead on Arrival","3","2001","2001",10,"Not Applicable","Not Applicable"
"Iowa","19","Medical Facility - Dead on Arrival","3","2005","2005",10,"Not Applicable","Not Applicable"
"Iowa","19","Decedent's home","4","1999","1999",114,"Not Applicable","Not Applicable"
"Iowa","19","Decedent's home","4","2000","2000",117,"Not Applicable","Not Applicable"
"Iowa","19","Decedent's home","4","2001","2001",106,"Not Applicable","Not Applicable"
"Iowa","19","Decedent's home","4","2002","2002",117,"Not Applicable","Not Applicable"
"Iowa","19","Decedent's home","4","2003","2003",131,"Not Applicable","Not Applicable"
