"Census Region","Census Region Code","State","State Code","ICD-10 113 Cause List","ICD-10 113 Cause List Code","Year","Year Code","Deaths","Population","Crude Rate"
"Census Region 2: Midwest","CENS-R2","Michigan","26","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2005","2005",18,2823815,"Unreliable"
"Census Region 2: Midwest","CENS-R2","Michigan","26","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2006","2006",19,2796852,"Unreliable"
"Census Region 2: Midwest","CENS-R2","Michigan","26","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2007","2007",25,2765779,0.9
"Census Region 2: Midwest","CENS-R2","Michigan","26","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2008","2008",28,2724448,1
"Census Region 2: Midwest","CENS-R2","Michigan","26","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2009","2009",31,2682344,1.2
"Census Region 2: Midwest","CENS-R2","Michigan","26","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2010","2010",25,2648885,0.9
"Census Region 2: Midwest","CENS-R2","Michigan","26","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2011","2011",26,2590235,1
"Census Region 2: Midwest","CENS-R2","Michigan","26","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2012","2012",19,2551553,"Unreliable"
"Census Region 2: Midwest","CENS-R2","Michigan","26","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2013","2013",21,2524276,0.8
"Census Region 2: Midwest","CENS-R2","Michigan","26","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2014","2014",20,2496703,0.8
"Census Region 2: Midwest","CENS-R2","Michigan","26","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2015","2015",27,2475183,1.1
"Census Region 2: Midwest","CENS-R2","Michigan","26","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2016","2016",36,2459552,1.5
"Census Region 2: Midwest","CENS-R2","Michigan","26","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","1999","1999",47,2881172,1.6
"Census Region 2: Midwest","CENS-R2","Michigan","26","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2000","2000",62,2884065,2.1
"Census Region 2: Midwest","CENS-R2","Michigan","26","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2001","2001",65,2880673,2.3
"Census Region 2: Midwest","CENS-R2","Michigan","26","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2002","2002",81,2869862,2.8
"Census Region 2: Midwest","CENS-R2","Michigan","26","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2003","2003",70,2859024,2.4
"Census Region 2: Midwest","CENS-R2","Michigan","26","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2004","2004",81,2847180,2.8
"Census Region 2: Midwest","CENS-R2","Michigan","26","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2005","2005",87,2823815,3.1
"Census Region 2: Midwest","CENS-R2","Michigan","26","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2006","2006",87,2796852,3.1
"Census Region 2: Midwest","CENS-R2","Michigan","26","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2007","2007",91,2765779,3.3
"Census Region 2: Midwest","CENS-R2","Michigan","26","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2008","2008",74,2724448,2.7
"Census Region 2: Midwest","CENS-R2","Michigan","26","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2009","2009",84,2682344,3.1
"Census Region 2: Midwest","CENS-R2","Michigan","26","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2010","2010",80,2648885,3
"Census Region 2: Midwest","CENS-R2","Michigan","26","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2011","2011",102,2590235,3.9
"Census Region 2: Midwest","CENS-R2","Michigan","26","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2012","2012",107,2551553,4.2
"Census Region 2: Midwest","CENS-R2","Michigan","26","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2013","2013",102,2524276,4
"Census Region 2: Midwest","CENS-R2","Michigan","26","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2014","2014",103,2496703,4.1
"Census Region 2: Midwest","CENS-R2","Michigan","26","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2015","2015",122,2475183,4.9
"Census Region 2: Midwest","CENS-R2","Michigan","26","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2016","2016",101,2459552,4.1
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","1999","1999",74,2881172,2.6
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2000","2000",55,2884065,1.9
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2001","2001",72,2880673,2.5
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2002","2002",70,2869862,2.4
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2003","2003",60,2859024,2.1
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2004","2004",71,2847180,2.5
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2005","2005",67,2823815,2.4
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2006","2006",69,2796852,2.5
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2007","2007",58,2765779,2.1
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2008","2008",62,2724448,2.3
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2009","2009",70,2682344,2.6
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2010","2010",84,2648885,3.2
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2011","2011",72,2590235,2.8
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2012","2012",90,2551553,3.5
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2013","2013",89,2524276,3.5
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2014","2014",88,2496703,3.5
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2015","2015",90,2475183,3.6
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2016","2016",95,2459552,3.9
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","1999","1999",40,2881172,1.4
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2000","2000",26,2884065,0.9
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2001","2001",39,2880673,1.4
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2002","2002",36,2869862,1.3
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2003","2003",25,2859024,0.9
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2004","2004",34,2847180,1.2
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2005","2005",23,2823815,0.8
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2006","2006",32,2796852,1.1
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2007","2007",23,2765779,0.8
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2008","2008",22,2724448,0.8
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2009","2009",33,2682344,1.2
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2010","2010",30,2648885,1.1
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2011","2011",29,2590235,1.1
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2012","2012",30,2551553,1.2
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2013","2013",39,2524276,1.5
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2014","2014",38,2496703,1.5
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2015","2015",32,2475183,1.3
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2016","2016",40,2459552,1.6
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","1999","1999",34,2881172,1.2
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2000","2000",29,2884065,1
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2001","2001",33,2880673,1.1
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2002","2002",34,2869862,1.2
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2003","2003",35,2859024,1.2
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2004","2004",37,2847180,1.3
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2005","2005",44,2823815,1.6
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2006","2006",37,2796852,1.3
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2007","2007",35,2765779,1.3
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2008","2008",40,2724448,1.5
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2009","2009",37,2682344,1.4
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2010","2010",54,2648885,2
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2011","2011",43,2590235,1.7
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2012","2012",60,2551553,2.4
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2013","2013",50,2524276,2
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2014","2014",50,2496703,2
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2015","2015",58,2475183,2.3
"Census Region 2: Midwest","CENS-R2","Michigan","26","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2016","2016",55,2459552,2.2
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","1999","1999",116,2881172,4
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2000","2000",105,2884065,3.6
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2001","2001",100,2880673,3.5
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2002","2002",95,2869862,3.3
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2003","2003",84,2859024,2.9
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2004","2004",97,2847180,3.4
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2005","2005",110,2823815,3.9
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2006","2006",120,2796852,4.3
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2007","2007",126,2765779,4.6
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2008","2008",115,2724448,4.2
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2009","2009",132,2682344,4.9
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2010","2010",106,2648885,4
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2011","2011",102,2590235,3.9
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2012","2012",106,2551553,4.2
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2013","2013",80,2524276,3.2
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2014","2014",77,2496703,3.1
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2015","2015",82,2475183,3.3
"Census Region 2: Midwest","CENS-R2","Michigan","26","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2016","2016",76,2459552,3.1
"Census Region 2: Midwest","CENS-R2","Michigan","26","Assault (homicide) by discharge of firearms (*U01.4,X93-X95)","GR113-128","1999","1999",66,2881172,2.3
"Census Region 2: Midwest","CENS-R2","Michigan","26","Assault (homicide) by discharge of firearms (*U01.4,X93-X95)","GR113-128","2000","2000",66,2884065,2.3
"Census Region 2: Midwest","CENS-R2","Michigan","26","Assault (homicide) by discharge of firearms (*U01.4,X93-X95)","GR113-128","2001","2001",61,2880673,2.1
"Census Region 2: Midwest","CENS-R2","Michigan","26","Assault (homicide) by discharge of firearms (*U01.4,X93-X95)","GR113-128","2002","2002",60,2869862,2.1
