"State","State Code","ICD Sub-Chapter","ICD Sub-Chapter Code","Year","Year Code","Deaths","Population","Crude Rate"
"Tennessee","47","Other external causes of accidental injury","W00-X59","2010","2010",32,6346105,0.5
"Tennessee","47","Other external causes of accidental injury","W00-X59","2011","2011",27,6403353,0.4
"Tennessee","47","Other external causes of accidental injury","W00-X59","2012","2012",25,6456243,0.4
"Tennessee","47","Other external causes of accidental injury","W00-X59","2013","2013",19,6495978,"Unreliable"
"Tennessee","47","Other external causes of accidental injury","W00-X59","2014","2014",10,6549352,"Unreliable"
"Tennessee","47","Other external causes of accidental injury","W00-X59","2015","2015",30,6600299,0.5
"Tennessee","47","Other external causes of accidental injury","W00-X59","2016","2016",19,6651194,"Unreliable"
"Tennessee","47","Intentional self-harm","X60-X84","1999","1999",497,5638706,8.8
"Tennessee","47","Intentional self-harm","X60-X84","2000","2000",501,5689283,8.8
"Tennessee","47","Intentional self-harm","X60-X84","2001","2001",480,5750789,8.3
"Tennessee","47","Intentional self-harm","X60-X84","2002","2002",521,5795918,9
"Tennessee","47","Intentional self-harm","X60-X84","2003","2003",493,5847812,8.4
"Tennessee","47","Intentional self-harm","X60-X84","2004","2004",526,5910809,8.9
"Tennessee","47","Intentional self-harm","X60-X84","2005","2005",552,5991057,9.2
"Tennessee","47","Intentional self-harm","X60-X84","2006","2006",569,6088766,9.3
"Tennessee","47","Intentional self-harm","X60-X84","2007","2007",545,6175727,8.8
"Tennessee","47","Intentional self-harm","X60-X84","2008","2008",609,6247411,9.7
"Tennessee","47","Intentional self-harm","X60-X84","2009","2009",574,6306019,9.1
"Tennessee","47","Intentional self-harm","X60-X84","2010","2010",585,6346105,9.2
"Tennessee","47","Intentional self-harm","X60-X84","2011","2011",591,6403353,9.2
"Tennessee","47","Intentional self-harm","X60-X84","2012","2012",626,6456243,9.7
"Tennessee","47","Intentional self-harm","X60-X84","2013","2013",676,6495978,10.4
"Tennessee","47","Intentional self-harm","X60-X84","2014","2014",644,6549352,9.8
"Tennessee","47","Intentional self-harm","X60-X84","2015","2015",638,6600299,9.7
"Tennessee","47","Intentional self-harm","X60-X84","2016","2016",675,6651194,10.1
"Tennessee","47","Assault","X85-Y09","1999","1999",286,5638706,5.1
"Tennessee","47","Assault","X85-Y09","2000","2000",343,5689283,6
"Tennessee","47","Assault","X85-Y09","2001","2001",307,5750789,5.3
"Tennessee","47","Assault","X85-Y09","2002","2002",323,5795918,5.6
"Tennessee","47","Assault","X85-Y09","2003","2003",299,5847812,5.1
"Tennessee","47","Assault","X85-Y09","2004","2004",286,5910809,4.8
"Tennessee","47","Assault","X85-Y09","2005","2005",371,5991057,6.2
"Tennessee","47","Assault","X85-Y09","2006","2006",330,6088766,5.4
"Tennessee","47","Assault","X85-Y09","2007","2007",343,6175727,5.6
"Tennessee","47","Assault","X85-Y09","2008","2008",336,6247411,5.4
"Tennessee","47","Assault","X85-Y09","2009","2009",347,6306019,5.5
"Tennessee","47","Assault","X85-Y09","2010","2010",293,6346105,4.6
"Tennessee","47","Assault","X85-Y09","2011","2011",309,6403353,4.8
"Tennessee","47","Assault","X85-Y09","2012","2012",327,6456243,5.1
"Tennessee","47","Assault","X85-Y09","2013","2013",309,6495978,4.8
"Tennessee","47","Assault","X85-Y09","2014","2014",315,6549352,4.8
"Tennessee","47","Assault","X85-Y09","2015","2015",361,6600299,5.5
"Tennessee","47","Assault","X85-Y09","2016","2016",434,6651194,6.5
"Texas","48","Other external causes of accidental injury","W00-X59","1999","1999",66,20558220,0.3
"Texas","48","Other external causes of accidental injury","W00-X59","2000","2000",60,20851820,0.3
"Texas","48","Other external causes of accidental injury","W00-X59","2001","2001",58,21319622,0.3
"Texas","48","Other external causes of accidental injury","W00-X59","2002","2002",53,21690325,0.2
"Texas","48","Other external causes of accidental injury","W00-X59","2003","2003",57,22030931,0.3
"Texas","48","Other external causes of accidental injury","W00-X59","2004","2004",63,22394023,0.3
"Texas","48","Other external causes of accidental injury","W00-X59","2005","2005",62,22778123,0.3
"Texas","48","Other external causes of accidental injury","W00-X59","2006","2006",45,23359580,0.2
"Texas","48","Other external causes of accidental injury","W00-X59","2007","2007",78,23831983,0.3
"Texas","48","Other external causes of accidental injury","W00-X59","2008","2008",46,24309039,0.2
"Texas","48","Other external causes of accidental injury","W00-X59","2009","2009",55,24801761,0.2
"Texas","48","Other external causes of accidental injury","W00-X59","2010","2010",54,25145561,0.2
"Texas","48","Other external causes of accidental injury","W00-X59","2011","2011",57,25674681,0.2
"Texas","48","Other external causes of accidental injury","W00-X59","2012","2012",45,26059203,0.2
"Texas","48","Other external causes of accidental injury","W00-X59","2013","2013",38,26448193,0.1
"Texas","48","Other external causes of accidental injury","W00-X59","2014","2014",40,26956958,0.1
"Texas","48","Other external causes of accidental injury","W00-X59","2015","2015",43,27469114,0.2
"Texas","48","Other external causes of accidental injury","W00-X59","2016","2016",47,27862596,0.2
"Texas","48","Intentional self-harm","X60-X84","1999","1999",1224,20558220,6
"Texas","48","Intentional self-harm","X60-X84","2000","2000",1269,20851820,6.1
"Texas","48","Intentional self-harm","X60-X84","2001","2001",1377,21319622,6.5
"Texas","48","Intentional self-harm","X60-X84","2002","2002",1315,21690325,6.1
"Texas","48","Intentional self-harm","X60-X84","2003","2003",1350,22030931,6.1
"Texas","48","Intentional self-harm","X60-X84","2004","2004",1318,22394023,5.9
"Texas","48","Intentional self-harm","X60-X84","2005","2005",1381,22778123,6.1
"Texas","48","Intentional self-harm","X60-X84","2006","2006",1311,23359580,5.6
"Texas","48","Intentional self-harm","X60-X84","2007","2007",1411,23831983,5.9
"Texas","48","Intentional self-harm","X60-X84","2008","2008",1506,24309039,6.2
"Texas","48","Intentional self-harm","X60-X84","2009","2009",1583,24801761,6.4
"Texas","48","Intentional self-harm","X60-X84","2010","2010",1702,25145561,6.8
"Texas","48","Intentional self-harm","X60-X84","2011","2011",1684,25674681,6.6
"Texas","48","Intentional self-harm","X60-X84","2012","2012",1744,26059203,6.7
"Texas","48","Intentional self-harm","X60-X84","2013","2013",1780,26448193,6.7
"Texas","48","Intentional self-harm","X60-X84","2014","2014",1789,26956958,6.6
"Texas","48","Intentional self-harm","X60-X84","2015","2015",1994,27469114,7.3
"Texas","48","Intentional self-harm","X60-X84","2016","2016",2016,27862596,7.2
"Texas","48","Assault","X85-Y09","1999","1999",794,20558220,3.9
"Texas","48","Assault","X85-Y09","2000","2000",804,20851820,3.9
"Texas","48","Assault","X85-Y09","2001","2001",873,21319622,4.1
"Texas","48","Assault","X85-Y09","2002","2002",889,21690325,4.1
"Texas","48","Assault","X85-Y09","2003","2003",974,22030931,4.4
"Texas","48","Assault","X85-Y09","2004","2004",923,22394023,4.1
"Texas","48","Assault","X85-Y09","2005","2005",1009,22778123,4.4
"Texas","48","Assault","X85-Y09","2006","2006",1033,23359580,4.4
"Texas","48","Assault","X85-Y09","2007","2007",1029,23831983,4.3
"Texas","48","Assault","X85-Y09","2008","2008",1006,24309039,4.1
"Texas","48","Assault","X85-Y09","2009","2009",1003,24801761,4
"Texas","48","Assault","X85-Y09","2010","2010",913,25145561,3.6
"Texas","48","Assault","X85-Y09","2011","2011",812,25674681,3.2
"Texas","48","Assault","X85-Y09","2012","2012",894,26059203,3.4
"Texas","48","Assault","X85-Y09","2013","2013",912,26448193,3.4
"Texas","48","Assault","X85-Y09","2014","2014",965,26956958,3.6
"Texas","48","Assault","X85-Y09","2015","2015",1110,27469114,4
"Texas","48","Assault","X85-Y09","2016","2016",1222,27862596,4.4
"Utah","49","Intentional self-harm","X60-X84","1999","1999",153,2203482,6.9
"Utah","49","Intentional self-harm","X60-X84","2000","2000",174,2233169,7.8
"Utah","49","Intentional self-harm","X60-X84","2001","2001",182,2283715,8
"Utah","49","Intentional self-harm","X60-X84","2002","2002",174,2324815,7.5
"Utah","49","Intentional self-harm","X60-X84","2003","2003",181,2360137,7.7
"Utah","49","Intentional self-harm","X60-X84","2004","2004",183,2401580,7.6
"Utah","49","Intentional self-harm","X60-X84","2005","2005",190,2457719,7.7
"Utah","49","Intentional self-harm","X60-X84","2006","2006",189,2525507,7.5
"Utah","49","Intentional self-harm","X60-X84","2007","2007",197,2597746,7.6
"Utah","49","Intentional self-harm","X60-X84","2008","2008",196,2663029,7.4
"Utah","49","Intentional self-harm","X60-X84","2009","2009",217,2723421,8
"Utah","49","Intentional self-harm","X60-X84","2010","2010",275,2763885,9.9
"Utah","49","Intentional self-harm","X60-X84","2011","2011",268,2817222,9.5
"Utah","49","Intentional self-harm","X60-X84","2012","2012",283,2855287,9.9
"Utah","49","Intentional self-harm","X60-X84","2013","2013",295,2900872,10.2
"Utah","49","Intentional self-harm","X60-X84","2014","2014",278,2942902,9.4
"Utah","49","Intentional self-harm","X60-X84","2015","2015",313,2995919,10.4
"Utah","49","Intentional self-harm","X60-X84","2016","2016",309,3051217,10.1
"Utah","49","Assault","X85-Y09","1999","1999",30,2203482,1.4
"Utah","49","Assault","X85-Y09","2000","2000",16,2233169,"Unreliable"
"Utah","49","Assault","X85-Y09","2001","2001",40,2283715,1.8
"Utah","49","Assault","X85-Y09","2002","2002",27,2324815,1.2
"Utah","49","Assault","X85-Y09","2003","2003",37,2360137,1.6
"Utah","49","Assault","X85-Y09","2004","2004",30,2401580,1.2
"Utah","49","Assault","X85-Y09","2005","2005",33,2457719,1.3
"Utah","49","Assault","X85-Y09","2006","2006",29,2525507,1.1
"Utah","49","Assault","X85-Y09","2007","2007",40,2597746,1.5
"Utah","49","Assault","X85-Y09","2008","2008",24,2663029,0.9
"Utah","49","Assault","X85-Y09","2009","2009",30,2723421,1.1
"Utah","49","Assault","X85-Y09","2010","2010",27,2763885,1
"Utah","49","Assault","X85-Y09","2011","2011",27,2817222,1
"Utah","49","Assault","X85-Y09","2012","2012",28,2855287,1
"Utah","49","Assault","X85-Y09","2013","2013",33,2900872,1.1
"Utah","49","Assault","X85-Y09","2014","2014",36,2942902,1.2
"Utah","49","Assault","X85-Y09","2015","2015",41,2995919,1.4
"Utah","49","Assault","X85-Y09","2016","2016",48,3051217,1.6
"Vermont","50","Intentional self-harm","X60-X84","1999","1999",46,604683,7.6
"Vermont","50","Intentional self-harm","X60-X84","2000","2000",47,608827,7.7
"Vermont","50","Intentional self-harm","X60-X84","2001","2001",42,612223,6.9
"Vermont","50","Intentional self-harm","X60-X84","2002","2002",54,615442,8.8
"Vermont","50","Intentional self-harm","X60-X84","2003","2003",38,617858,6.2
"Vermont","50","Intentional self-harm","X60-X84","2004","2004",56,619920,9
"Vermont","50","Intentional self-harm","X60-X84","2005","2005",36,621215,5.8
"Vermont","50","Intentional self-harm","X60-X84","2006","2006",43,622892,6.9
"Vermont","50","Intentional self-harm","X60-X84","2007","2007",43,623481,6.9
"Vermont","50","Intentional self-harm","X60-X84","2008","2008",44,624151,7
"Vermont","50","Intentional self-harm","X60-X84","2009","2009",59,624817,9.4
"Vermont","50","Intentional self-harm","X60-X84","2010","2010",66,625741,10.5
"Vermont","50","Intentional self-harm","X60-X84","2011","2011",70,626431,11.2
"Vermont","50","Intentional self-harm","X60-X84","2012","2012",50,626011,8
"Vermont","50","Intentional self-harm","X60-X84","2013","2013",59,626630,9.4
"Vermont","50","Intentional self-harm","X60-X84","2014","2014",59,626562,9.4
"Vermont","50","Intentional self-harm","X60-X84","2015","2015",59,626042,9.4
"Vermont","50","Intentional self-harm","X60-X84","2016","2016",69,624594,11
"Vermont","50","Assault","X85-Y09","2015","2015",11,626042,"Unreliable"
"Virginia","51","Other external causes of accidental injury","W00-X59","1999","1999",24,7000174,0.3
"Virginia","51","Other external causes of accidental injury","W00-X59","2000","2000",15,7078515,"Unreliable"
"Virginia","51","Other external causes of accidental injury","W00-X59","2001","2001",13,7198362,"Unreliable"
"Virginia","51","Other external causes of accidental injury","W00-X59","2002","2002",18,7286873,"Unreliable"
"Virginia","51","Other external causes of accidental injury","W00-X59","2003","2003",12,7366977,"Unreliable"
"Virginia","51","Other external causes of accidental injury","W00-X59","2004","2004",16,7475575,"Unreliable"
"Virginia","51","Other external causes of accidental injury","W00-X59","2006","2006",13,7673725,"Unreliable"
"Virginia","51","Other external causes of accidental injury","W00-X59","2007","2007",10,7751000,"Unreliable"
"Virginia","51","Other external causes of accidental injury","W00-X59","2008","2008",11,7833496,"Unreliable"
"Virginia","51","Other external causes of accidental injury","W00-X59","2009","2009",13,7925937,"Unreliable"
"Virginia","51","Other external causes of accidental injury","W00-X59","2010","2010",13,8001024,"Unreliable"
"Virginia","51","Other external causes of accidental injury","W00-X59","2011","2011",11,8096604,"Unreliable"
"Virginia","51","Other external causes of accidental injury","W00-X59","2012","2012",11,8185867,"Unreliable"
"Virginia","51","Other external causes of accidental injury","W00-X59","2013","2013",10,8260405,"Unreliable"
"Virginia","51","Other external causes of accidental injury","W00-X59","2014","2014",12,8326289,"Unreliable"
"Virginia","51","Other external causes of accidental injury","W00-X59","2015","2015",14,8382993,"Unreliable"
"Virginia","51","Intentional self-harm","X60-X84","1999","1999",503,7000174,7.2
"Virginia","51","Intentional self-harm","X60-X84","2000","2000",484,7078515,6.8
"Virginia","51","Intentional self-harm","X60-X84","2001","2001",467,7198362,6.5
"Virginia","51","Intentional self-harm","X60-X84","2002","2002",491,7286873,6.7
"Virginia","51","Intentional self-harm","X60-X84","2003","2003",452,7366977,6.1
"Virginia","51","Intentional self-harm","X60-X84","2004","2004",494,7475575,6.6
"Virginia","51","Intentional self-harm","X60-X84","2005","2005",511,7577105,6.7
"Virginia","51","Intentional self-harm","X60-X84","2006","2006",499,7673725,6.5
"Virginia","51","Intentional self-harm","X60-X84","2007","2007",487,7751000,6.3
"Virginia","51","Intentional self-harm","X60-X84","2008","2008",524,7833496,6.7
"Virginia","51","Intentional self-harm","X60-X84","2009","2009",527,7925937,6.6
"Virginia","51","Intentional self-harm","X60-X84","2010","2010",576,8001024,7.2
"Virginia","51","Intentional self-harm","X60-X84","2011","2011",604,8096604,7.5
"Virginia","51","Intentional self-harm","X60-X84","2012","2012",587,8185867,7.2
"Virginia","51","Intentional self-harm","X60-X84","2013","2013",601,8260405,7.3
"Virginia","51","Intentional self-harm","X60-X84","2014","2014",626,8326289,7.5
"Virginia","51","Intentional self-harm","X60-X84","2015","2015",630,8382993,7.5
"Virginia","51","Intentional self-harm","X60-X84","2016","2016",671,8411808,8
"Virginia","51","Assault","X85-Y09","1999","1999",280,7000174,4
"Virginia","51","Assault","X85-Y09","2000","2000",284,7078515,4
"Virginia","51","Assault","X85-Y09","2001","2001",275,7198362,3.8
"Virginia","51","Assault","X85-Y09","2002","2002",286,7286873,3.9
"Virginia","51","Assault","X85-Y09","2003","2003",336,7366977,4.6
"Virginia","51","Assault","X85-Y09","2004","2004",295,7475575,3.9
"Virginia","51","Assault","X85-Y09","2005","2005",353,7577105,4.7
"Virginia","51","Assault","X85-Y09","2006","2006",284,7673725,3.7
"Virginia","51","Assault","X85-Y09","2007","2007",308,7751000,4
"Virginia","51","Assault","X85-Y09","2008","2008",251,7833496,3.2
"Virginia","51","Assault","X85-Y09","2009","2009",272,7925937,3.4
"Virginia","51","Assault","X85-Y09","2010","2010",271,8001024,3.4
"Virginia","51","Assault","X85-Y09","2011","2011",231,8096604,2.9
"Virginia","51","Assault","X85-Y09","2012","2012",224,8185867,2.7
"Virginia","51","Assault","X85-Y09","2013","2013",233,8260405,2.8
"Virginia","51","Assault","X85-Y09","2014","2014",235,8326289,2.8
"Virginia","51","Assault","X85-Y09","2015","2015",276,8382993,3.3
"Virginia","51","Assault","X85-Y09","2016","2016",353,8411808,4.2
"Washington","53","Other external causes of accidental injury","W00-X59","1999","1999",12,5842564,"Unreliable"
"Washington","53","Other external causes of accidental injury","W00-X59","2004","2004",12,6178645,"Unreliable"
"Washington","53","Other external causes of accidental injury","W00-X59","2005","2005",10,6257305,"Unreliable"
"Washington","53","Other external causes of accidental injury","W00-X59","2013","2013",11,6971406,"Unreliable"
"Washington","53","Intentional self-harm","X60-X84","1999","1999",450,5842564,7.7
"Washington","53","Intentional self-harm","X60-X84","2000","2000",390,5894121,6.6
"Washington","53","Intentional self-harm","X60-X84","2001","2001",391,5985722,6.5
"Washington","53","Intentional self-harm","X60-X84","2002","2002",437,6052349,7.2
"Washington","53","Intentional self-harm","X60-X84","2003","2003",436,6104115,7.1
"Washington","53","Intentional self-harm","X60-X84","2004","2004",423,6178645,6.8
"Washington","53","Intentional self-harm","X60-X84","2005","2005",398,6257305,6.4
"Washington","53","Intentional self-harm","X60-X84","2006","2006",397,6370753,6.2
"Washington","53","Intentional self-harm","X60-X84","2007","2007",413,6461587,6.4
"Washington","53","Intentional self-harm","X60-X84","2008","2008",439,6562231,6.7
"Washington","53","Intentional self-harm","X60-X84","2009","2009",470,6667426,7
"Washington","53","Intentional self-harm","X60-X84","2010","2010",464,6724540,6.9
"Washington","53","Intentional self-harm","X60-X84","2011","2011",495,6830038,7.2
"Washington","53","Intentional self-harm","X60-X84","2012","2012",529,6897012,7.7
"Washington","53","Intentional self-harm","X60-X84","2013","2013",483,6971406,6.9
"Washington","53","Intentional self-harm","X60-X84","2014","2014",551,7061530,7.8
"Washington","53","Intentional self-harm","X60-X84","2015","2015",537,7170351,7.5
"Washington","53","Intentional self-harm","X60-X84","2016","2016",515,7288000,7.1
"Washington","53","Assault","X85-Y09","1999","1999",108,5842564,1.8
"Washington","53","Assault","X85-Y09","2000","2000",112,5894121,1.9
"Washington","53","Assault","X85-Y09","2001","2001",106,5985722,1.8
"Washington","53","Assault","X85-Y09","2002","2002",110,6052349,1.8
"Washington","53","Assault","X85-Y09","2003","2003",111,6104115,1.8
"Washington","53","Assault","X85-Y09","2004","2004",122,6178645,2
"Washington","53","Assault","X85-Y09","2005","2005",141,6257305,2.3
"Washington","53","Assault","X85-Y09","2006","2006",123,6370753,1.9
"Washington","53","Assault","X85-Y09","2007","2007",124,6461587,1.9
"Washington","53","Assault","X85-Y09","2008","2008",127,6562231,1.9
"Washington","53","Assault","X85-Y09","2009","2009",118,6667426,1.8
"Washington","53","Assault","X85-Y09","2010","2010",114,6724540,1.7
"Washington","53","Assault","X85-Y09","2011","2011",88,6830038,1.3
"Washington","53","Assault","X85-Y09","2012","2012",127,6897012,1.8
"Washington","53","Assault","X85-Y09","2013","2013",116,6971406,1.7
"Washington","53","Assault","X85-Y09","2014","2014",120,7061530,1.7
"Washington","53","Assault","X85-Y09","2015","2015",162,7170351,2.3
"Washington","53","Assault","X85-Y09","2016","2016",146,7288000,2
"West Virginia","54","Other external causes of accidental injury","W00-X59","1999","1999",11,1811799,"Unreliable"
"West Virginia","54","Other external causes of accidental injury","W00-X59","2001","2001",12,1801481,"Unreliable"
"West Virginia","54","Other external causes of accidental injury","W00-X59","2002","2002",12,1805414,"Unreliable"
"West Virginia","54","Other external causes of accidental injury","W00-X59","2003","2003",10,1812295,"Unreliable"
"West Virginia","54","Other external causes of accidental injury","W00-X59","2005","2005",13,1820492,"Unreliable"
"West Virginia","54","Other external causes of accidental injury","W00-X59","2006","2006",13,1827912,"Unreliable"
"West Virginia","54","Other external causes of accidental injury","W00-X59","2007","2007",13,1834052,"Unreliable"
"West Virginia","54","Other external causes of accidental injury","W00-X59","2008","2008",26,1840310,1.4
"West Virginia","54","Other external causes of accidental injury","W00-X59","2009","2009",16,1847775,"Unreliable"
"West Virginia","54","Other external causes of accidental injury","W00-X59","2010","2010",10,1852994,"Unreliable"
"West Virginia","54","Intentional self-harm","X60-X84","1999","1999",169,1811799,9.3
"West Virginia","54","Intentional self-harm","X60-X84","2000","2000",173,1808344,9.6
"West Virginia","54","Intentional self-harm","X60-X84","2001","2001",195,1801481,10.8
"West Virginia","54","Intentional self-harm","X60-X84","2002","2002",188,1805414,10.4
"West Virginia","54","Intentional self-harm","X60-X84","2003","2003",191,1812295,10.5
"West Virginia","54","Intentional self-harm","X60-X84","2004","2004",192,1816438,10.6
"West Virginia","54","Intentional self-harm","X60-X84","2005","2005",188,1820492,10.3
"West Virginia","54","Intentional self-harm","X60-X84","2006","2006",179,1827912,9.8
"West Virginia","54","Intentional self-harm","X60-X84","2007","2007",205,1834052,11.2
"West Virginia","54","Intentional self-harm","X60-X84","2008","2008",172,1840310,9.3
"West Virginia","54","Intentional self-harm","X60-X84","2009","2009",178,1847775,9.6
"West Virginia","54","Intentional self-harm","X60-X84","2010","2010",210,1852994,11.3
"West Virginia","54","Intentional self-harm","X60-X84","2011","2011",200,1855364,10.8
"West Virginia","54","Intentional self-harm","X60-X84","2012","2012",198,1855413,10.7
"West Virginia","54","Intentional self-harm","X60-X84","2013","2013",225,1854304,12.1
"West Virginia","54","Intentional self-harm","X60-X84","2014","2014",217,1850326,11.7
"West Virginia","54","Intentional self-harm","X60-X84","2015","2015",215,1844128,11.7
"West Virginia","54","Intentional self-harm","X60-X84","2016","2016",238,1831102,13
"West Virginia","54","Assault","X85-Y09","1999","1999",62,1811799,3.4
"West Virginia","54","Assault","X85-Y09","2000","2000",56,1808344,3.1
"West Virginia","54","Assault","X85-Y09","2001","2001",38,1801481,2.1
"West Virginia","54","Assault","X85-Y09","2002","2002",66,1805414,3.7
"West Virginia","54","Assault","X85-Y09","2003","2003",60,1812295,3.3
"West Virginia","54","Assault","X85-Y09","2004","2004",52,1816438,2.9
"West Virginia","54","Assault","X85-Y09","2005","2005",57,1820492,3.1
"West Virginia","54","Assault","X85-Y09","2006","2006",57,1827912,3.1
"West Virginia","54","Assault","X85-Y09","2007","2007",46,1834052,2.5
"West Virginia","54","Assault","X85-Y09","2008","2008",37,1840310,2
"West Virginia","54","Assault","X85-Y09","2009","2009",57,1847775,3.1
"West Virginia","54","Assault","X85-Y09","2010","2010",47,1852994,2.5
"West Virginia","54","Assault","X85-Y09","2011","2011",61,1855364,3.3
"West Virginia","54","Assault","X85-Y09","2012","2012",66,1855413,3.6
"West Virginia","54","Assault","X85-Y09","2013","2013",43,1854304,2.3
"West Virginia","54","Assault","X85-Y09","2014","2014",58,1850326,3.1
"West Virginia","54","Assault","X85-Y09","2015","2015",50,1844128,2.7
"West Virginia","54","Assault","X85-Y09","2016","2016",78,1831102,4.3
"Wisconsin","55","Other external causes of accidental injury","W00-X59","1999","1999",15,5332666,"Unreliable"
"Wisconsin","55","Other external causes of accidental injury","W00-X59","2000","2000",13,5363675,"Unreliable"
"Wisconsin","55","Other external causes of accidental injury","W00-X59","2001","2001",15,5406835,"Unreliable"
"Wisconsin","55","Other external causes of accidental injury","W00-X59","2003","2003",11,5479203,"Unreliable"
"Wisconsin","55","Other external causes of accidental injury","W00-X59","2013","2013",10,5742713,"Unreliable"
"Wisconsin","55","Intentional self-harm","X60-X84","1999","1999",299,5332666,5.6
"Wisconsin","55","Intentional self-harm","X60-X84","2000","2000",304,5363675,5.7
"Wisconsin","55","Intentional self-harm","X60-X84","2001","2001",317,5406835,5.9
"Wisconsin","55","Intentional self-harm","X60-X84","2002","2002",308,5445162,5.7
"Wisconsin","55","Intentional self-harm","X60-X84","2003","2003",310,5479203,5.7
"Wisconsin","55","Intentional self-harm","X60-X84","2004","2004",308,5514026,5.6
"Wisconsin","55","Intentional self-harm","X60-X84","2005","2005",302,5546166,5.4
"Wisconsin","55","Intentional self-harm","X60-X84","2006","2006",299,5577655,5.4
"Wisconsin","55","Intentional self-harm","X60-X84","2007","2007",338,5610775,6
"Wisconsin","55","Intentional self-harm","X60-X84","2008","2008",344,5640996,6.1
"Wisconsin","55","Intentional self-harm","X60-X84","2009","2009",345,5669264,6.1
"Wisconsin","55","Intentional self-harm","X60-X84","2010","2010",378,5686986,6.6
"Wisconsin","55","Intentional self-harm","X60-X84","2011","2011",351,5711767,6.1
"Wisconsin","55","Intentional self-harm","X60-X84","2012","2012",348,5726398,6.1
"Wisconsin","55","Intentional self-harm","X60-X84","2013","2013",437,5742713,7.6
"Wisconsin","55","Intentional self-harm","X60-X84","2014","2014",352,5757564,6.1
"Wisconsin","55","Intentional self-harm","X60-X84","2015","2015",424,5771337,7.3
"Wisconsin","55","Intentional self-harm","X60-X84","2016","2016",455,5778708,7.9
"Wisconsin","55","Assault","X85-Y09","1999","1999",128,5332666,2.4
"Wisconsin","55","Assault","X85-Y09","2000","2000",112,5363675,2.1
"Wisconsin","55","Assault","X85-Y09","2001","2001",134,5406835,2.5
"Wisconsin","55","Assault","X85-Y09","2002","2002",122,5445162,2.2
"Wisconsin","55","Assault","X85-Y09","2003","2003",140,5479203,2.6
"Wisconsin","55","Assault","X85-Y09","2004","2004",93,5514026,1.7
"Wisconsin","55","Assault","X85-Y09","2005","2005",159,5546166,2.9
"Wisconsin","55","Assault","X85-Y09","2006","2006",110,5577655,2
"Wisconsin","55","Assault","X85-Y09","2007","2007",132,5610775,2.4
"Wisconsin","55","Assault","X85-Y09","2008","2008",81,5640996,1.4
"Wisconsin","55","Assault","X85-Y09","2009","2009",103,5669264,1.8
"Wisconsin","55","Assault","X85-Y09","2010","2010",106,5686986,1.9
"Wisconsin","55","Assault","X85-Y09","2011","2011",86,5711767,1.5
"Wisconsin","55","Assault","X85-Y09","2012","2012",126,5726398,2.2
"Wisconsin","55","Assault","X85-Y09","2013","2013",115,5742713,2
"Wisconsin","55","Assault","X85-Y09","2014","2014",121,5757564,2.1
"Wisconsin","55","Assault","X85-Y09","2015","2015",175,5771337,3
"Wisconsin","55","Assault","X85-Y09","2016","2016",188,5778708,3.3
"Wyoming","56","Intentional self-harm","X60-X84","1999","1999",63,491780,12.8
"Wyoming","56","Intentional self-harm","X60-X84","2000","2000",50,493782,10.1
"Wyoming","56","Intentional self-harm","X60-X84","2001","2001",61,494657,12.3
"Wyoming","56","Intentional self-harm","X60-X84","2002","2002",82,500017,16.4
"Wyoming","56","Intentional self-harm","X60-X84","2003","2003",75,503453,14.9
"Wyoming","56","Intentional self-harm","X60-X84","2004","2004",48,509106,9.4
"Wyoming","56","Intentional self-harm","X60-X84","2005","2005",56,514157,10.9
"Wyoming","56","Intentional self-harm","X60-X84","2006","2006",72,522667,13.8
"Wyoming","56","Intentional self-harm","X60-X84","2007","2007",67,534876,12.5
"Wyoming","56","Intentional self-harm","X60-X84","2008","2008",87,546043,15.9
"Wyoming","56","Intentional self-harm","X60-X84","2009","2009",82,559851,14.6
"Wyoming","56","Intentional self-harm","X60-X84","2010","2010",83,563626,14.7
"Wyoming","56","Intentional self-harm","X60-X84","2011","2011",84,568158,14.8
"Wyoming","56","Intentional self-harm","X60-X84","2012","2012",102,576412,17.7
"Wyoming","56","Intentional self-harm","X60-X84","2013","2013",89,582658,15.3
"Wyoming","56","Intentional self-harm","X60-X84","2014","2014",78,584153,13.4
"Wyoming","56","Intentional self-harm","X60-X84","2015","2015",95,586107,16.2
"Wyoming","56","Intentional self-harm","X60-X84","2016","2016",87,585501,14.9
"Wyoming","56","Assault","X85-Y09","2005","2005",11,514157,"Unreliable"
"Wyoming","56","Assault","X85-Y09","2009","2009",10,559851,"Unreliable"
"Wyoming","56","Assault","X85-Y09","2011","2011",12,568158,"Unreliable"
"Wyoming","56","Assault","X85-Y09","2015","2015",13,586107,"Unreliable"
"Wyoming","56","Assault","X85-Y09","2016","2016",11,585501,"Unreliable"
