"Year","Year Code","State","State Code","Ten-Year Age Groups","Ten-Year Age Groups Code","Deaths","Population","Crude Rate"
"2014","2014","South Carolina","45","55-64 years","55-64",119,631307,18.8
"2014","2014","South Carolina","45","65-74 years","65-74",57,466171,12.2
"2014","2014","South Carolina","45","75-84 years","75-84",45,215310,20.9
"2014","2014","South Carolina","45","85+ years","85+",13,80384,0
"2014","2014","South Dakota","46","15-24 years","15-24",21,119520,17.6
"2014","2014","South Dakota","46","25-34 years","25-34",13,111934,0
"2014","2014","South Dakota","46","45-54 years","45-54",16,107422,0
"2014","2014","South Dakota","46","55-64 years","55-64",16,111795,0
"2014","2014","Tennessee","47","15-24 years","15-24",184,885935,20.8
"2014","2014","Tennessee","47","25-34 years","25-34",159,858325,18.5
"2014","2014","Tennessee","47","35-44 years","35-44",154,840148,18.3
"2014","2014","Tennessee","47","45-54 years","45-54",158,896731,17.6
"2014","2014","Tennessee","47","55-64 years","55-64",145,842266,17.2
"2014","2014","Tennessee","47","65-74 years","65-74",88,586298,15
"2014","2014","Tennessee","47","75-84 years","75-84",51,288262,17.7
"2014","2014","Tennessee","47","85+ years","85+",22,111140,19.8
"2014","2014","Texas","48","1-4 years","1-4",10,1568581,0
"2014","2014","Texas","48","5-14 years","5-14",31,4001417,0.8
"2014","2014","Texas","48","15-24 years","15-24",485,3905666,12.4
"2014","2014","Texas","48","25-34 years","25-34",561,3925657,14.3
"2014","2014","Texas","48","35-44 years","35-44",432,3634885,11.9
"2014","2014","Texas","48","45-54 years","45-54",479,3471743,13.8
"2014","2014","Texas","48","55-64 years","55-64",355,2962296,12
"2014","2014","Texas","48","65-74 years","65-74",234,1833501,12.8
"2014","2014","Texas","48","75-84 years","75-84",137,904078,15.2
"2014","2014","Texas","48","85+ years","85+",70,361502,19.4
"2014","2014","Utah","49","15-24 years","15-24",54,474017,11.4
"2014","2014","Utah","49","25-34 years","25-34",60,440622,13.6
"2014","2014","Utah","49","35-44 years","35-44",49,386350,12.7
"2014","2014","Utah","49","45-54 years","45-54",59,306598,19.2
"2014","2014","Utah","49","55-64 years","55-64",43,276569,15.5
"2014","2014","Utah","49","65-74 years","65-74",24,172400,13.9
"2014","2014","Utah","49","75-84 years","75-84",20,88102,22.7
"2014","2014","Vermont","50","25-34 years","25-34",11,71786,0
"2014","2014","Vermont","50","45-54 years","45-54",11,91638,0
"2014","2014","Vermont","50","55-64 years","55-64",12,96224,0
"2014","2014","Vermont","50","65-74 years","65-74",11,62317,0
"2014","2014","Virginia","51","5-14 years","5-14",12,1041988,0
"2014","2014","Virginia","51","15-24 years","15-24",148,1141615,13
"2014","2014","Virginia","51","25-34 years","25-34",157,1175262,13.4
"2014","2014","Virginia","51","35-44 years","35-44",116,1088765,10.7
"2014","2014","Virginia","51","45-54 years","45-54",143,1176456,12.2
"2014","2014","Virginia","51","55-64 years","55-64",123,1040424,11.8
"2014","2014","Virginia","51","65-74 years","65-74",96,678882,14.1
"2014","2014","Virginia","51","75-84 years","75-84",52,329164,15.8
"2014","2014","Virginia","51","85+ years","85+",22,138840,15.8
"2014","2014","Washington","53","5-14 years","5-14",14,887744,0
"2014","2014","Washington","53","15-24 years","15-24",106,936977,11.3
"2014","2014","Washington","53","25-34 years","25-34",119,1021309,11.7
"2014","2014","Washington","53","35-44 years","35-44",97,918559,10.6
"2014","2014","Washington","53","45-54 years","45-54",116,945765,12.3
"2014","2014","Washington","53","55-64 years","55-64",94,911851,10.3
"2014","2014","Washington","53","65-74 years","65-74",70,590319,11.9
"2014","2014","Washington","53","75-84 years","75-84",37,273748,13.5
"2014","2014","Washington","53","85+ years","85+",22,128688,17.1
"2014","2014","West Virginia","54","15-24 years","15-24",34,235937,14.4
"2014","2014","West Virginia","54","25-34 years","25-34",37,218869,16.9
"2014","2014","West Virginia","54","35-44 years","35-44",38,229785,16.5
"2014","2014","West Virginia","54","45-54 years","45-54",56,251912,22.2
"2014","2014","West Virginia","54","55-64 years","55-64",53,270492,19.6
"2014","2014","West Virginia","54","65-74 years","65-74",31,190764,16.3
"2014","2014","West Virginia","54","75-84 years","75-84",15,99113,0
"2014","2014","Wisconsin","55","15-24 years","15-24",88,788369,11.2
"2014","2014","Wisconsin","55","25-34 years","25-34",87,730422,11.9
"2014","2014","Wisconsin","55","35-44 years","35-44",59,690846,8.5
"2014","2014","Wisconsin","55","45-54 years","45-54",78,816544,9.6
"2014","2014","Wisconsin","55","55-64 years","55-64",78,780371,10
"2014","2014","Wisconsin","55","65-74 years","65-74",48,484232,9.9
"2014","2014","Wisconsin","55","75-84 years","75-84",24,263540,9.1
"2014","2014","Wyoming","56","15-24 years","15-24",21,80249,26.2
"2014","2014","Wyoming","56","25-34 years","25-34",13,82625,0
"2014","2014","Wyoming","56","35-44 years","35-44",16,69930,0
"2014","2014","Wyoming","56","45-54 years","45-54",17,73372,0
"2014","2014","Wyoming","56","55-64 years","55-64",10,80819,0
"2015","2015","Alabama","01","15-24 years","15-24",161,663182,24.3
"2015","2015","Alabama","01","25-34 years","25-34",202,632726,31.9
"2015","2015","Alabama","01","35-44 years","35-44",161,602496,26.7
"2015","2015","Alabama","01","45-54 years","45-54",146,649442,22.5
"2015","2015","Alabama","01","55-64 years","55-64",122,637997,19.1
"2015","2015","Alabama","01","65-74 years","65-74",73,450273,16.2
"2015","2015","Alabama","01","75-84 years","75-84",44,228450,19.3
"2015","2015","Alabama","01","85+ years","85+",22,85439,25.7
"2015","2015","Alaska","02","15-24 years","15-24",48,110527,43.4
"2015","2015","Alaska","02","25-34 years","25-34",33,120486,27.4
"2015","2015","Alaska","02","35-44 years","35-44",21,90156,23.3
"2015","2015","Alaska","02","45-54 years","45-54",23,94440,24.4
"2015","2015","Alaska","02","55-64 years","55-64",22,93624,23.5
"2015","2015","Arizona","04","15-24 years","15-24",151,948243,15.9
"2015","2015","Arizona","04","25-34 years","25-34",172,913645,18.8
"2015","2015","Arizona","04","35-44 years","35-44",129,841613,15.3
"2015","2015","Arizona","04","45-54 years","45-54",135,843768,16
"2015","2015","Arizona","04","55-64 years","55-64",135,813701,16.6
"2015","2015","Arizona","04","65-74 years","65-74",120,653014,18.4
"2015","2015","Arizona","04","75-84 years","75-84",66,336251,19.6
"2015","2015","Arizona","04","85+ years","85+",29,130789,22.2
"2015","2015","Arkansas","05","15-24 years","15-24",83,404217,20.5
"2015","2015","Arkansas","05","25-34 years","25-34",105,388958,27
"2015","2015","Arkansas","05","35-44 years","35-44",65,365774,17.8
"2015","2015","Arkansas","05","45-54 years","45-54",72,382362,18.8
"2015","2015","Arkansas","05","55-64 years","55-64",82,374520,21.9
"2015","2015","Arkansas","05","65-74 years","65-74",59,277411,21.3
"2015","2015","Arkansas","05","75-84 years","75-84",28,143758,19.5
"2015","2015","Arkansas","05","85+ years","85+",12,55980,0
"2015","2015","California","06","5-14 years","5-14",20,5062372,0.4
"2015","2015","California","06","15-24 years","15-24",623,5484894,11.4
"2015","2015","California","06","25-34 years","25-34",639,5835694,10.9
"2015","2015","California","06","35-44 years","35-44",398,5187676,7.7
"2015","2015","California","06","45-54 years","45-54",399,5246813,7.6
"2015","2015","California","06","55-64 years","55-64",359,4629863,7.8
"2015","2015","California","06","65-74 years","65-74",258,2977403,8.7
"2015","2015","California","06","75-84 years","75-84",179,1503574,11.9
"2015","2015","California","06","85+ years","85+",107,707777,15.1
"2015","2015","Colorado","08","5-14 years","5-14",10,713648,0
"2015","2015","Colorado","08","15-24 years","15-24",116,738892,15.7
"2015","2015","Colorado","08","25-34 years","25-34",131,823332,15.9
"2015","2015","Colorado","08","35-44 years","35-44",94,733546,12.8
"2015","2015","Colorado","08","45-54 years","45-54",117,714364,16.4
"2015","2015","Colorado","08","55-64 years","55-64",101,685560,14.7
"2015","2015","Colorado","08","65-74 years","65-74",56,433698,12.9
"2015","2015","Colorado","08","75-84 years","75-84",43,193948,22.2
"2015","2015","Colorado","08","85+ years","85+",14,83979,0
"2015","2015","Connecticut","09","15-24 years","15-24",25,497135,5
"2015","2015","Connecticut","09","25-34 years","25-34",44,441550,10
"2015","2015","Connecticut","09","35-44 years","35-44",36,431323,8.3
"2015","2015","Connecticut","09","45-54 years","45-54",27,537967,5
"2015","2015","Connecticut","09","55-64 years","55-64",23,496966,4.6
"2015","2015","Connecticut","09","65-74 years","65-74",17,314730,0
"2015","2015","Delaware","10","15-24 years","15-24",28,122939,22.8
"2015","2015","Delaware","10","25-34 years","25-34",30,125941,23.8
"2015","2015","Delaware","10","35-44 years","35-44",16,110596,0
"2015","2015","Delaware","10","45-54 years","45-54",13,128808,0
"2015","2015","Delaware","10","55-64 years","55-64",10,127788,0
"2015","2015","District of Columbia","11","15-24 years","15-24",41,97121,42.2
"2015","2015","District of Columbia","11","25-34 years","25-34",46,152335,30.2
"2015","2015","District of Columbia","11","35-44 years","35-44",12,95949,0
"2015","2015","Florida","12","5-14 years","5-14",19,2283483,0
"2015","2015","Florida","12","15-24 years","15-24",431,2479298,17.4
"2015","2015","Florida","12","25-34 years","25-34",462,2614315,17.7
"2015","2015","Florida","12","35-44 years","35-44",318,2448471,13
"2015","2015","Florida","12","45-54 years","45-54",371,2748503,13.5
"2015","2015","Florida","12","55-64 years","55-64",343,2653663,12.9
"2015","2015","Florida","12","65-74 years","65-74",262,2181202,12
"2015","2015","Florida","12","75-84 years","75-84",219,1220990,17.9
"2015","2015","Florida","12","85+ years","85+",110,540276,20.4
"2015","2015","Georgia","13","5-14 years","5-14",20,1416490,1.4
"2015","2015","Georgia","13","15-24 years","15-24",319,1444644,22.1
"2015","2015","Georgia","13","25-34 years","25-34",286,1402157,20.4
"2015","2015","Georgia","13","35-44 years","35-44",218,1370719,15.9
"2015","2015","Georgia","13","45-54 years","45-54",203,1406709,14.4
"2015","2015","Georgia","13","55-64 years","55-64",160,1209172,13.2
"2015","2015","Georgia","13","65-74 years","65-74",115,804987,14.3
"2015","2015","Georgia","13","75-84 years","75-84",74,363990,20.3
"2015","2015","Georgia","13","85+ years","85+",24,135947,17.7
"2015","2015","Hawaii","15","25-34 years","25-34",10,215911,0
"2015","2015","Hawaii","15","55-64 years","55-64",13,179443,0
"2015","2015","Idaho","16","15-24 years","15-24",31,228530,13.6
"2015","2015","Idaho","16","25-34 years","25-34",44,217691,20.2
"2015","2015","Idaho","16","35-44 years","35-44",34,202632,16.8
"2015","2015","Idaho","16","45-54 years","45-54",34,198782,17.1
"2015","2015","Idaho","16","55-64 years","55-64",45,203570,22.1
"2015","2015","Idaho","16","65-74 years","65-74",29,145744,19.9
"2015","2015","Idaho","16","75-84 years","75-84",13,69816,0
"2015","2015","Illinois","17","5-14 years","5-14",19,1658608,0
"2015","2015","Illinois","17","15-24 years","15-24",351,1752251,20
"2015","2015","Illinois","17","25-34 years","25-34",288,1774341,16.2
"2015","2015","Illinois","17","35-44 years","35-44",161,1669816,9.6
"2015","2015","Illinois","17","45-54 years","45-54",131,1746424,7.5
"2015","2015","Illinois","17","55-64 years","55-64",108,1644616,6.6
"2015","2015","Illinois","17","65-74 years","65-74",68,1038829,6.5
"2015","2015","Illinois","17","75-84 years","75-84",49,532731,9.2
"2015","2015","Illinois","17","85+ years","85+",26,258717,10
"2015","2015","Indiana","18","5-14 years","5-14",11,884940,0
"2015","2015","Indiana","18","15-24 years","15-24",181,940770,19.2
"2015","2015","Indiana","18","25-34 years","25-34",175,850559,20.6
"2015","2015","Indiana","18","35-44 years","35-44",114,823056,13.9
"2015","2015","Indiana","18","45-54 years","45-54",122,878974,13.9
"2015","2015","Indiana","18","55-64 years","55-64",103,855764,12
"2015","2015","Indiana","18","65-74 years","65-74",67,556692,12
"2015","2015","Indiana","18","75-84 years","75-84",37,281625,13.1
"2015","2015","Indiana","18","85+ years","85+",14,127810,0
"2015","2015","Iowa","19","15-24 years","15-24",47,445451,10.6
"2015","2015","Iowa","19","25-34 years","25-34",45,391509,11.5
"2015","2015","Iowa","19","35-44 years","35-44",33,366396,9
"2015","2015","Iowa","19","45-54 years","45-54",34,398825,8.5
"2015","2015","Iowa","19","55-64 years","55-64",42,413317,10.2
"2015","2015","Iowa","19","65-74 years","65-74",18,270456,0
"2015","2015","Iowa","19","75-84 years","75-84",17,153235,0
"2015","2015","Kansas","20","15-24 years","15-24",66,424297,15.6
"2015","2015","Kansas","20","25-34 years","25-34",54,387229,13.9
"2015","2015","Kansas","20","35-44 years","35-44",54,346113,15.6
"2015","2015","Kansas","20","45-54 years","45-54",47,360892,13
"2015","2015","Kansas","20","55-64 years","55-64",36,367203,9.8
"2015","2015","Kansas","20","65-74 years","65-74",34,235268,14.5
"2015","2015","Kansas","20","75-84 years","75-84",16,126517,0
"2015","2015","Kansas","20","85+ years","85+",13,64625,0
"2015","2015","Kentucky","21","15-24 years","15-24",103,596559,17.3
"2015","2015","Kentucky","21","25-34 years","25-34",122,568388,21.5
"2015","2015","Kentucky","21","35-44 years","35-44",106,559036,19
"2015","2015","Kentucky","21","45-54 years","45-54",105,603912,17.4
"2015","2015","Kentucky","21","55-64 years","55-64",111,585545,19
"2015","2015","Kentucky","21","65-74 years","65-74",76,398866,19.1
"2015","2015","Kentucky","21","75-84 years","75-84",38,196538,19.3
"2015","2015","Kentucky","21","85+ years","85+",12,77361,0
"2015","2015","Louisiana","22","5-14 years","5-14",13,617555,0
"2015","2015","Louisiana","22","15-24 years","15-24",191,642237,29.7
"2015","2015","Louisiana","22","25-34 years","25-34",223,676077,33
"2015","2015","Louisiana","22","35-44 years","35-44",156,570811,27.3
"2015","2015","Louisiana","22","45-54 years","45-54",121,602603,20.1
"2015","2015","Louisiana","22","55-64 years","55-64",99,597530,16.6
"2015","2015","Louisiana","22","65-74 years","65-74",75,385971,19.4
"2015","2015","Louisiana","22","75-84 years","75-84",38,191144,19.9
"2015","2015","Louisiana","22","85+ years","85+",21,75979,27.6
"2015","2015","Maine","23","15-24 years","15-24",10,158464,0
"2015","2015","Maine","23","25-34 years","25-34",18,154547,0
"2015","2015","Maine","23","35-44 years","35-44",17,152750,0
"2015","2015","Maine","23","45-54 years","45-54",37,195755,18.9
"2015","2015","Maine","23","55-64 years","55-64",26,208606,12.5
"2015","2015","Maine","23","65-74 years","65-74",12,146413,0
"2015","2015","Maine","23","75-84 years","75-84",15,72098,0
"2015","2015","Maryland","24","15-24 years","15-24",168,784186,21.4
"2015","2015","Maryland","24","25-34 years","25-34",195,836617,23.3
"2015","2015","Maryland","24","35-44 years","35-44",114,767825,14.8
"2015","2015","Maryland","24","45-54 years","45-54",84,868312,9.7
"2015","2015","Maryland","24","55-64 years","55-64",50,781728,6.4
"2015","2015","Maryland","24","65-74 years","65-74",36,497796,7.2
"2015","2015","Maryland","24","75-84 years","75-84",25,238561,10.5
"2015","2015","Maryland","24","85+ years","85+",14,113214,0
"2015","2015","Massachusetts","25","15-24 years","15-24",44,951573,4.6
"2015","2015","Massachusetts","25","25-34 years","25-34",46,943848,4.9
"2015","2015","Massachusetts","25","35-44 years","35-44",25,834093,3
"2015","2015","Massachusetts","25","45-54 years","45-54",31,978302,3.2
"2015","2015","Massachusetts","25","55-64 years","55-64",23,904845,2.5
"2015","2015","Massachusetts","25","65-74 years","65-74",17,588600,0
"2015","2015","Massachusetts","25","75-84 years","75-84",12,298064,0
"2015","2015","Michigan","26","5-14 years","5-14",11,1232854,0
"2015","2015","Michigan","26","15-24 years","15-24",206,1390092,14.8
"2015","2015","Michigan","26","25-34 years","25-34",226,1223408,18.5
"2015","2015","Michigan","26","35-44 years","35-44",190,1175461,16.2
"2015","2015","Michigan","26","45-54 years","45-54",171,1374428,12.4
"2015","2015","Michigan","26","55-64 years","55-64",160,1383886,11.6
"2015","2015","Michigan","26","65-74 years","65-74",89,907140,9.8
"2015","2015","Michigan","26","75-84 years","75-84",59,450619,13.1
"2015","2015","Michigan","26","85+ years","85+",26,212912,12.2
"2015","2015","Minnesota","27","15-24 years","15-24",83,720860,11.5
"2015","2015","Minnesota","27","25-34 years","25-34",66,747143,8.8
"2015","2015","Minnesota","27","35-44 years","35-44",60,673698,8.9
"2015","2015","Minnesota","27","45-54 years","45-54",71,744454,9.5
"2015","2015","Minnesota","27","55-64 years","55-64",56,727971,7.7
"2015","2015","Minnesota","27","65-74 years","65-74",30,451905,6.6
"2015","2015","Minnesota","27","75-84 years","75-84",19,235529,0
"2015","2015","Mississippi","28","15-24 years","15-24",89,428010,20.8
"2015","2015","Mississippi","28","25-34 years","25-34",113,392986,28.8
"2015","2015","Mississippi","28","35-44 years","35-44",95,367843,25.8
"2015","2015","Mississippi","28","45-54 years","45-54",88,383794,22.9
