"State","State Code","2013 Urbanization","2013 Urbanization Code","Year","Year Code","Place of Death","Place of Death Code","Deaths","Population","Crude Rate"
"Arkansas","05","Medium Metro","3","2001","2001","Medical Facility - Inpatient","1",15,"Not Applicable","Not Applicable"
"Arkansas","05","Medium Metro","3","2002","2002","Medical Facility - Inpatient","1",12,"Not Applicable","Not Applicable"
"Arkansas","05","Medium Metro","3","2005","2005","Medical Facility - Inpatient","1",16,"Not Applicable","Not Applicable"
"Arkansas","05","Medium Metro","3","2006","2006","Medical Facility - Inpatient","1",14,"Not Applicable","Not Applicable"
"Arkansas","05","Medium Metro","3","2007","2007","Medical Facility - Inpatient","1",15,"Not Applicable","Not Applicable"
"Arkansas","05","Medium Metro","3","2011","2011","Medical Facility - Inpatient","1",10,"Not Applicable","Not Applicable"
"Arkansas","05","Medium Metro","3","2012","2012","Medical Facility - Inpatient","1",11,"Not Applicable","Not Applicable"
"Arkansas","05","Medium Metro","3","2013","2013","Medical Facility - Inpatient","1",10,"Not Applicable","Not Applicable"
"Arkansas","05","Medium Metro","3","2014","2014","Medical Facility - Inpatient","1",12,"Not Applicable","Not Applicable"
"Arkansas","05","Medium Metro","3","2015","2015","Medical Facility - Inpatient","1",14,"Not Applicable","Not Applicable"
"Arkansas","05","Medium Metro","3","2016","2016","Medical Facility - Inpatient","1",13,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","1999","1999","Medical Facility - Inpatient","1",13,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2002","2002","Medical Facility - Inpatient","1",12,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2010","2010","Medical Facility - Inpatient","1",10,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2013","2013","Medical Facility - Inpatient","1",10,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2014","2014","Medical Facility - Inpatient","1",14,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","2002","2002","Medical Facility - Inpatient","1",12,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","2012","2012","Medical Facility - Inpatient","1",17,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","1999","1999","Medical Facility - Inpatient","1",184,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2000","2000","Medical Facility - Inpatient","1",211,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2001","2001","Medical Facility - Inpatient","1",204,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2002","2002","Medical Facility - Inpatient","1",182,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2003","2003","Medical Facility - Inpatient","1",178,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2004","2004","Medical Facility - Inpatient","1",168,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2005","2005","Medical Facility - Inpatient","1",225,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2006","2006","Medical Facility - Inpatient","1",187,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2007","2007","Medical Facility - Inpatient","1",181,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2008","2008","Medical Facility - Inpatient","1",176,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2009","2009","Medical Facility - Inpatient","1",134,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2010","2010","Medical Facility - Inpatient","1",113,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2011","2011","Medical Facility - Inpatient","1",128,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2012","2012","Medical Facility - Inpatient","1",119,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2013","2013","Medical Facility - Inpatient","1",126,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2014","2014","Medical Facility - Inpatient","1",100,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2015","2015","Medical Facility - Inpatient","1",116,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2016","2016","Medical Facility - Inpatient","1",141,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","1999","1999","Medical Facility - Inpatient","1",39,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2000","2000","Medical Facility - Inpatient","1",33,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2001","2001","Medical Facility - Inpatient","1",35,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2002","2002","Medical Facility - Inpatient","1",38,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2003","2003","Medical Facility - Inpatient","1",37,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2004","2004","Medical Facility - Inpatient","1",37,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2005","2005","Medical Facility - Inpatient","1",43,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2006","2006","Medical Facility - Inpatient","1",41,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2007","2007","Medical Facility - Inpatient","1",48,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2008","2008","Medical Facility - Inpatient","1",35,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2009","2009","Medical Facility - Inpatient","1",37,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2010","2010","Medical Facility - Inpatient","1",36,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2011","2011","Medical Facility - Inpatient","1",37,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2012","2012","Medical Facility - Inpatient","1",22,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2013","2013","Medical Facility - Inpatient","1",28,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2014","2014","Medical Facility - Inpatient","1",27,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2015","2015","Medical Facility - Inpatient","1",23,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2016","2016","Medical Facility - Inpatient","1",31,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","1999","1999","Medical Facility - Inpatient","1",46,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2000","2000","Medical Facility - Inpatient","1",41,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2001","2001","Medical Facility - Inpatient","1",46,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2002","2002","Medical Facility - Inpatient","1",50,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2003","2003","Medical Facility - Inpatient","1",57,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2004","2004","Medical Facility - Inpatient","1",48,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2005","2005","Medical Facility - Inpatient","1",53,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2006","2006","Medical Facility - Inpatient","1",52,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2007","2007","Medical Facility - Inpatient","1",46,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2008","2008","Medical Facility - Inpatient","1",51,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2009","2009","Medical Facility - Inpatient","1",40,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2010","2010","Medical Facility - Inpatient","1",51,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2011","2011","Medical Facility - Inpatient","1",41,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2012","2012","Medical Facility - Inpatient","1",54,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2013","2013","Medical Facility - Inpatient","1",48,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2014","2014","Medical Facility - Inpatient","1",38,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2015","2015","Medical Facility - Inpatient","1",47,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2016","2016","Medical Facility - Inpatient","1",42,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","2001","2001","Medical Facility - Inpatient","1",10,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","2003","2003","Medical Facility - Inpatient","1",11,"Not Applicable","Not Applicable"
"Colorado","08","Large Central Metro","1","2016","2016","Medical Facility - Inpatient","1",11,"Not Applicable","Not Applicable"
"Colorado","08","Large Fringe Metro","2","2000","2000","Medical Facility - Inpatient","1",12,"Not Applicable","Not Applicable"
"Colorado","08","Large Fringe Metro","2","2003","2003","Medical Facility - Inpatient","1",13,"Not Applicable","Not Applicable"
"Colorado","08","Large Fringe Metro","2","2004","2004","Medical Facility - Inpatient","1",13,"Not Applicable","Not Applicable"
"Colorado","08","Large Fringe Metro","2","2005","2005","Medical Facility - Inpatient","1",18,"Not Applicable","Not Applicable"
"Colorado","08","Large Fringe Metro","2","2006","2006","Medical Facility - Inpatient","1",12,"Not Applicable","Not Applicable"
"Colorado","08","Large Fringe Metro","2","2008","2008","Medical Facility - Inpatient","1",11,"Not Applicable","Not Applicable"
"Colorado","08","Large Fringe Metro","2","2010","2010","Medical Facility - Inpatient","1",12,"Not Applicable","Not Applicable"
"Colorado","08","Large Fringe Metro","2","2011","2011","Medical Facility - Inpatient","1",17,"Not Applicable","Not Applicable"
"Colorado","08","Large Fringe Metro","2","2013","2013","Medical Facility - Inpatient","1",14,"Not Applicable","Not Applicable"
"Colorado","08","Large Fringe Metro","2","2014","2014","Medical Facility - Inpatient","1",13,"Not Applicable","Not Applicable"
"Colorado","08","Large Fringe Metro","2","2015","2015","Medical Facility - Inpatient","1",13,"Not Applicable","Not Applicable"
"Colorado","08","Large Fringe Metro","2","2016","2016","Medical Facility - Inpatient","1",13,"Not Applicable","Not Applicable"
"Colorado","08","Medium Metro","3","1999","1999","Medical Facility - Inpatient","1",15,"Not Applicable","Not Applicable"
"Colorado","08","Medium Metro","3","2005","2005","Medical Facility - Inpatient","1",15,"Not Applicable","Not Applicable"
"Colorado","08","Medium Metro","3","2013","2013","Medical Facility - Inpatient","1",16,"Not Applicable","Not Applicable"
"Colorado","08","Medium Metro","3","2015","2015","Medical Facility - Inpatient","1",12,"Not Applicable","Not Applicable"
"Connecticut","09","Large Central Metro","1","2011","2011","Medical Facility - Inpatient","1",10,"Not Applicable","Not Applicable"
"Connecticut","09","Large Central Metro","1","2015","2015","Medical Facility - Inpatient","1",11,"Not Applicable","Not Applicable"
"Connecticut","09","Medium Metro","3","1999","1999","Medical Facility - Inpatient","1",15,"Not Applicable","Not Applicable"
"Connecticut","09","Medium Metro","3","2000","2000","Medical Facility - Inpatient","1",14,"Not Applicable","Not Applicable"
"Connecticut","09","Medium Metro","3","2005","2005","Medical Facility - Inpatient","1",11,"Not Applicable","Not Applicable"
"Connecticut","09","Medium Metro","3","2010","2010","Medical Facility - Inpatient","1",12,"Not Applicable","Not Applicable"
"Connecticut","09","Medium Metro","3","2011","2011","Medical Facility - Inpatient","1",18,"Not Applicable","Not Applicable"
"Connecticut","09","Medium Metro","3","2012","2012","Medical Facility - Inpatient","1",10,"Not Applicable","Not Applicable"
"Delaware","10","Large Fringe Metro","2","2004","2004","Medical Facility - Inpatient","1",10,"Not Applicable","Not Applicable"
"Delaware","10","Large Fringe Metro","2","2008","2008","Medical Facility - Inpatient","1",10,"Not Applicable","Not Applicable"
"District of Columbia","11","Large Central Metro","1","1999","1999","Medical Facility - Inpatient","1",12,"Not Applicable","Not Applicable"
"District of Columbia","11","Large Central Metro","1","2000","2000","Medical Facility - Inpatient","1",12,"Not Applicable","Not Applicable"
"District of Columbia","11","Large Central Metro","1","2001","2001","Medical Facility - Inpatient","1",11,"Not Applicable","Not Applicable"
"District of Columbia","11","Large Central Metro","1","2005","2005","Medical Facility - Inpatient","1",19,"Not Applicable","Not Applicable"
"District of Columbia","11","Large Central Metro","1","2006","2006","Medical Facility - Inpatient","1",16,"Not Applicable","Not Applicable"
"District of Columbia","11","Large Central Metro","1","2007","2007","Medical Facility - Inpatient","1",13,"Not Applicable","Not Applicable"
"District of Columbia","11","Large Central Metro","1","2008","2008","Medical Facility - Inpatient","1",12,"Not Applicable","Not Applicable"
"District of Columbia","11","Large Central Metro","1","2009","2009","Medical Facility - Inpatient","1",16,"Not Applicable","Not Applicable"
"District of Columbia","11","Large Central Metro","1","2010","2010","Medical Facility - Inpatient","1",31,"Not Applicable","Not Applicable"
"District of Columbia","11","Large Central Metro","1","2011","2011","Medical Facility - Inpatient","1",20,"Not Applicable","Not Applicable"
"District of Columbia","11","Large Central Metro","1","2016","2016","Medical Facility - Inpatient","1",16,"Not Applicable","Not Applicable"
"Florida","12","Large Central Metro","1","1999","1999","Medical Facility - Inpatient","1",58,"Not Applicable","Not Applicable"
"Florida","12","Large Central Metro","1","2000","2000","Medical Facility - Inpatient","1",45,"Not Applicable","Not Applicable"
"Florida","12","Large Central Metro","1","2001","2001","Medical Facility - Inpatient","1",52,"Not Applicable","Not Applicable"
"Florida","12","Large Central Metro","1","2002","2002","Medical Facility - Inpatient","1",53,"Not Applicable","Not Applicable"
"Florida","12","Large Central Metro","1","2003","2003","Medical Facility - Inpatient","1",56,"Not Applicable","Not Applicable"
"Florida","12","Large Central Metro","1","2004","2004","Medical Facility - Inpatient","1",57,"Not Applicable","Not Applicable"
"Florida","12","Large Central Metro","1","2005","2005","Medical Facility - Inpatient","1",60,"Not Applicable","Not Applicable"
"Florida","12","Large Central Metro","1","2006","2006","Medical Facility - Inpatient","1",71,"Not Applicable","Not Applicable"
